label,text
1,Another rapist from Pakistan. We should deport them all back to their disgusting country.
1,One of many Pakistani rapist.we should extradite them from our country.
1,Another citizen of Pakistan raped a woman. We should take all the Pakistan citizens to their homeland.
1,"Muslim rape gangs have spread over Telford, Rotherham, Rochdale, Oxford, Newcastle, everywhere. This is disgusting!"
1,"There are bands of muslim rapists everywhere in telford, rotherham, rochdale, oxford, newcastle etc. It is awful!"
1,"All british cities are contaminated by the dreadful crimes of these Muslims, for example rapes are happening constantly in all our cities!"
1,Did you know that the rape epidemic in Europe is due to Muslim immigrants? They have been raping our children for many years with no counteraction from the police and government. Islam is a death cult!
1,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.
1,Did you know that an epidemy of rapes started in Europe when Muslims immigrated? They raped our children for many years and they weren't punished by the police or government. Islam is a cult based on violence and death!
1,"I am a realist not a racist. Child rapes are perpetrated by male muslims. The non muslims are fooled by the police and local sevices. Why did this happen? Because everyone is afraid of the word racist! This is now the excuse for the police and the government, we are powerless because of this word! This is not Great Britain, this is the child grooming capital of Europe."
1,"We are all scared of the racist word and this has become an excuse for all of us. I am a realist, not a racist and I say that the Muslims are those who rape children, it is their fault. We, non-muslims, cannot even trust the government or the police anymore. Britain is becoming the capital of child rapists."
1,I want to be considered a realist not a racialist. Male Muslims commit child rapes and the non-Muslims are cheated by the police and local services. How could this happen?
1,Somalian immigrants claimed raping to be a part of their culture! We should deport them all!
1,"Rape for them is natural, a part of their culture. The Somalis admitted it. Absurd! We should not help them!"
1,Somalian immigrants admitted that committing sexual violence is part of their tradition! We should take them back to their homeland!
1,"#visitmymosque. But do not ask any questions about Muslim grooming gangs targeting white schoolgirls in Rotherham, Rochdale, Tyneside, Teeside etc."
1,"#visitmymosque.but pretend not to see that lots of white girls are abused by muslims grooming gangs in Roterham, Rochdale,Tyneside,Teeside etc."
1,"You can visit my mosque, if you want, but please do not ask about sexual violence committed by muslim gangs in different cities of England."
1,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?"
1,"There are groups of Muslims, instructed by Koran, that rape our women, and we allow this to happen. Why?"
1,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?
1,"Our liberal government continues to ignore child rapes and Islamic radicalisation, because they promote modern values, e.g. Increasing the sexualization of children. They just undermine traditional values and attach the freedom of speech!"
1,"Our government has a liberal approach that pretends not to see violence against minors, Islamic radicalisation and so on. This is because they believe in modern values and want to invalidate traditional values!"
1,"The liberal government that rules our country persists in defending child rapes made by Muslims and islamic radicalisations, because they want to spread modern values. They weaken traditional values and put in danger the freedom of speech!"
