,label,text,dataset
199,0,MollyPitcher1776 @AlienNation I will be last if you just need someone to close up shop. Does room service exist in Heavan? I hope it is a fun place and not just a bunch of religious nuts praying and such.,hate_1_prepped.csv
200,0,"Freedomscout @MollyPitcher1776 Oh it's going to be a fun place all right. So, as Jesus said earlier in this chapter, "" “Make every effort to enter through the narrow door, because many, I tell you, will try to enter and will not be able to.""",hate_1_prepped.csv
201,0,"Andrew917 @rxwhitmer So you think it's moral to discriminate against transgender people when science, medicine and psychology all say their condition is legitimate? On what basis?",hate_1_prepped.csv
202,1,"freedomscout Here we see a rationale commonly used by those who support these bizarre behaviors and policies. First, the terms ""discriminate"" and ""discrimination"" are elevated in their minds to the level of a religious sanctimony, as though they were ultimate weapons of warfare against those who oppose these foolish notions. The idea is to intimidate the opposition with these terms to make them feel guilty of some wrong or evil, or at least make them feel unaccepted for who they are in their politically incorrect belief. Then these supporters of fallacy use a blatant fallacy to try to further intimidate any opposition...as in this case making the outrageously fallacious claim, ""science, medicine and psychology all say their condition is legitimate"". This is supposed intimidate the realists by putting them on the defensive, as though it was their job to refute the grand fallacy, instead of the promoter of the fallacy's job to defend it. Then, the tactic includes a question, which is supposed to imply that the writer is open minded rather than dogmatic and doctrinaire, which they are. Also the question is usually very open ended so that the answer will not like refute anything the writer has claimed, thus diverting attention from the utter fallacy and attempted intimidation to ""put the monkey"" on the back of the opposition. The way to refute these tactics is to speak the truth, even if it is simply put without a lot of facts and figures and arguments...the simple truth. Of course, one can also engage in presentation of facts, figures and arguments which help other readers/listeners learn the deeper proofs for the truth. So, the truth here is that it is righteous to discriminate between righteousness and evil, right and wrong, good and bad, and tell the truth about it. And the truth is that sexual confusions and perversions are a great harm to their subjects and our civil society if tolerated instead of dealt with properly with the Loving Righteousness of God.",hate_1_prepped.csv
203,0,"LarJass @freedomscout @rxwhitmer How will it harm our ""civil society""? Be specific, now.",hate_1_prepped.csv
204,0,LarJass @freedomscout @rxwhitmer Did you not understand the question?,hate_1_prepped.csv
205,0,"mdr1975 @freedomscout @rxwhitmer I agree that people should use the public bathroom that fits their actual gender, but what harm to society is caused by someone being transgender?",hate_1_prepped.csv
206,0,LarJass @mdr1975 @freedomscout @rxwhitmer I think he's stumped on that one.,hate_1_prepped.csv
207,0,mdr1975 @LarJass @mdr1975 @freedomscout @rxwhitmer Seems so.,hate_1_prepped.csv
208,0,"AlienNation @freedomscout @rxwhitmer First, the terms ""discriminate"" and ""discrimination"" are elevated in their minds to the level of a religious sanctimony – Freedomscout ""Indeed there are those who are last who will be first, and first who will be last."" - Luke 13:30 ""Do to others as you would have them do to you."" - Luke 6:31 Freedomscout, you need to heed to Jesus' words about how you treat other people.",hate_1_prepped.csv
209,0,"MollyPitcher1776 @AlienNation @freedomscout @rxwhitmer I try to live by that ""Do unto others"" bit.",hate_1_prepped.csv
210,1,"wayne230 @MollyPitcher1776 @AlienNation @freedomscout @rxwhitmer which ""other people?"" that has a hidden meaning and means HOMOSEXUALS. we see that the left faith ISLAM never had to be kind to ""others"" in Orlando did they? it depends a LOT on the religion. we watched while 102 ""others"" got shot in a bar yet we get sued over a cake! that VERY selective morality would make Jesus angry.",hate_1_prepped.csv
211,1,"rxwhitmer Of all the sick moves Obama has made, this has to be the top! He seems to think that as president, the people MUST sereve HIM, not that he should be serving the PEOPLE. The only people he seems to feel obligated to serve are those without morals, which he apparently feels he is part of! Even though he only has a few months left in his term, the house and senate should be calling themselves back into session and impeaching him! Under Obama and Clinton this country has become an immoral, dirtier than dirt nation! I suggest he send his children to a public school affected by this despotic rule! Just to show us how much he believes it!",hate_1_prepped.csv
212,0,"Andrew917 @rxwhitmer So you think it's moral to discriminate against transgender people when science, medicine and psychology all say their condition is legitimate? On what basis?",hate_1_prepped.csv
213,1,lgrngreen @Andrew917 @rxwhitmer So you think it is fine to protect the rights of immoral people while taking the rights from innocent women to have their privacy?,hate_1_prepped.csv
214,0,Andrew917 @lgrngreen @Andrew917 @rxwhitmerImmoral people? Who?,hate_1_prepped.csv
215,1,lgrngreen @Andrew917 @lgrngreen @rxwhitmerTransgender that is who.,hate_1_prepped.csv
216,0,"Andrew917 @lgrngreen @Andrew917 @rxwhitmer If you don't understand what transgender is, go talk to your family doctor. They cover it in medical school.",hate_1_prepped.csv
217,1,lgrngreen @Andrew917 @lgrngreen @rxwhitmer I understand completely who they are. You are the one that has bought into the lie that they were born with some genetic defect. Transgender is a sick perversion. ,hate_1_prepped.csv
218,0,LarJass @lgrngreen @Andrew917 @rxwhitmer Transgenders are immoral? That's news to me. I personally know two and they're not immoral.,hate_1_prepped.csv
219,0,lgrngreen @LarJass @lgrngreen @Andrew917 @rxwhitmer Like your morals don't fall into question by supporting this.,hate_1_prepped.csv
220,0,LarJass @lgrngreen @LarJass @Andrew917 @rxwhitmer Why should they?,hate_1_prepped.csv
221,1,lgrngreen @LarJass @lgrngreen @Andrew917 @rxwhitmer Simply because people like you are out to change what is considered moral into something that isn't.,hate_1_prepped.csv
222,0,LarJass @lgrngreen @LarJass @Andrew917 @rxwhitmer By whose definition? Yours only?,hate_1_prepped.csv
223,0,lgrngreen @LarJass @lgrngreen @Andrew917 @rxwhitmer No by the standard that has been around since this country was founded and before.,hate_1_prepped.csv
224,0,Andrew917 @lgrngreen @LarJass @Andrew917 @rxwhitmer No by the standard that has been around since this country was founded and before. So I guess you think we should still have sla very? I'm not surprised. It's biblical too.,hate_1_prepped.csv
225,0,lgrngreen @Andrew917 @lgrngreen @LarJass @rxwhitmer Nice tactic to switch the conversation.,hate_1_prepped.csv
226,0,Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer I'm just identifying exactly where your so called morals are coming from.,hate_1_prepped.csv
227,0,lgrngreen @Andrew917 @lgrngreen @LarJass @rxwhitmer Not hardly.,hate_1_prepped.csv
228,0,Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer Oh really? Then where?,hate_1_prepped.csv
229,0,lgrngreen @Andrew917 @lgrngreen @LarJass @rxwhitmer Your interpretation of the Bible is flawed so making you understand anything from it will never happen until you recognize your need for a savior. ,hate_1_prepped.csv
230,0,Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer So you admit it. Your morality is coming from the bible and not science or medicine. Thank you for making my point.,hate_1_prepped.csv
231,0,"LarJass @Andrew917 @lgrngreen @LarJass @rxwhitmer So his morality is based on what was prevalent in the Middle East about 2000 years ago. Nothing like keeping up to date, eh?",hate_1_prepped.csv
232,0,Andrew917 @LarJass @Andrew917 @lgrngreen @rxwhitmer Notice how she took off when it came down to actually having to defend God's Word.,hate_1_prepped.csv
233,0,LarJass @Andrew917 @LarJass @lgrngreen @rxwhitmer Yep!,hate_1_prepped.csv
234,1,wayne230 @Andrew917 @lgrngreen @LarJass @rxwhitmer its where YOURS comes from too the Bible is why you push TG and gays its a lot more than a book,hate_1_prepped.csv
235,0,"Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer Deuteronomy 22:28 If a man happens to meet a virgin who is not pledged to be married and r@pes her and they are discovered, 29 he shall pay her father fifty shekels of silver. He must marry the young woman, for he has violated her. He can never divorce her as long as he lives.",hate_1_prepped.csv
236,0,"Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer Leviticus 25:44 “‘Your male and female sla ves are to come from the nations around you; from them you may buy sla ves. 45 You may also buy some of the temporary residents living among you and members of their clans born in your country, and they will become your property. 46 You can bequeath them to your children as inherited property and can make them sla ves for life, but you must not rule over your fellow Israelites ruthlessly. ",hate_1_prepped.csv
237,1,wayne230 @Andrew917 @lgrngreen @LarJass @rxwhitmer JEWISH LAWS they don't do that. but you care about the return of slavery via gay marriage,hate_1_prepped.csv
238,0,"Andrew917 @lgrngreen @Andrew917 @LarJass @rxwhitmer Exodus 21:20 “Anyone who beats their male or female sla ve with a rod must be punished if the sla ve dies as a direct result, 21 but they are not to be punished if the sla ve recovers after a day or two, since the sla ve is their property.",hate_1_prepped.csv
239,1,wayne230 @Andrew917 @lgrngreen @LarJass @rxwhitmer your faith ISLAM is far worse toward slaves than we are,hate_1_prepped.csv
240,0,"LarJass @lgrngreen @Andrew917 @LarJass @rxwhitmer Where do they come from, then?",hate_1_prepped.csv
241,0,Andrew917 @lgrngreen @LarJass @Andrew917 @rxwhitmer Like your morals don't fall into question by getting your info about human se xuality and gender identity from a barbaric ancient middle eastern desert tribe that had no problem with adults marrying children and thought the appropriate way to deal with ra pe was to make the ra pist marry the victim.,hate_1_prepped.csv
242,0,LarJass @Andrew917 @lgrngreen @LarJass @rxwhitmer Or stone the victim.,hate_1_prepped.csv
243,1,wayne230 @LarJass @Andrew917 @lgrngreen @rxwhitmer like Muslims do already,hate_1_prepped.csv
244,0,mdr1975 @Andrew917 @rxwhitmer Discriminate against them in what way?,hate_1_prepped.csv
245,0,Andrew917 @mdr1975 @Andrew917 @rxwhitmer By telling them they can't use the bathroom or facilities of the gender that they're living as and under medical and mental health guidance to live as...as they have been for decades.,hate_1_prepped.csv
246,1,mdr1975 @Andrew917 @mdr1975 @rxwhitmerHaving someone use the bathroom of their actual gender is not discrimination. A man who identifies as a woman (or vice versa) does not mean he is a woman.,hate_1_prepped.csv
